,Month,Studio,avg_Monthly_cume_Gross,avg_Monthly_gross
0,4,Hammer the Movie,289983415.829,19122397.8319
0,3,Stone Five Studios,289960472.848,19120888.8159
0,4,Stone Five Studios,289937544.515,19119376.962
0,5,Stone Five Studios,289914609.957,19117864.2827
0,4,Music Box Films,289690966.548,19103569.2205
0,5,Music Box Films,289470077.913,19089249.6779
0,6,Music Box Films,289250762.824,19074820.5228
0,7,Music Box Films,289033560.464,19060575.5814
0,8,Music Box Films,288818192.557,19046106.1155
0,9,Music Box Films,288602551.88,19031449.5935
0,10,Music Box Films,288388774.016,19016956.5621
0,11,Music Box Films,288196761.603,19004004.9494
0,12,Music Box Films,288007456.684,18990754.8247
0,1,Music Box Films,287810867.113,18977437.9238
0,2,Music Box Films,287614621.213,18964110.2451
0,3,Music Box Films,287414373.098,18951036.1524
0,4,Candlelight Media,287391906.493,18949581.7393
0,5,Candlelight Media,287369446.676,18948101.3347
0,6,Candlelight Media,287347132.468,18946624.681
0,7,Candlelight Media,287324847.012,18945147.296
0,9,Candlelight Media,287302396.003,18943663.9131
0,4,BerKela Films,287279901.925,18942187.736
0,5,BerKela Films,287257407.209,18940703.8318
0,5,Lafayette Films,287234899.547,18939220.3448
0,5,Troma Entertainment,287212395.222,18937737.3849
0,5,Romantic Troubadour…,287189893.899,18936254.1329
0,5,Eliot Lives Product…,287167396.318,18934771.0221
0,6,MCR Releasing,287144902.399,18933288.5885
0,7,Mile End Films,287122411.97,18931806.0448
0,7,Liberation Entertai…,287099924.986,18930323.8096
0,7,The Film Desk,286987590.726,18922916.1202
0,8,The Film Desk,286875349.885,18915514.2101
0,9,The Film Desk,286763220.284,18908118.2494
0,10,The Film Desk,286651161.6,18900726.7087
0,11,The Film Desk,286561585.72,18894821.2304
0,12,The Film Desk,286449681.749,18887440.2996
0,1,The Film Desk,286360223.401,18881539.6118
0,2,The Film Desk,286270832.122,18875643.4775
0,3,The Film Desk,286159144.92,18868277.7916
0,4,The Film Desk,286047563.051,18860918.1577
0,5,The Film Desk,285958344.024,18855033.4148
0,6,The Film Desk,285869169.5,18849157.0632
0,7,Raja Cinema,285846879.368,18847688.8282
0,8,Direct Cinema Ltd,285824591.482,18846219.5924
0,8,Vivendi Entertainment,285802312.56,18844750.5752
0,10,Vivendi Entertainment,285760430.487,18842444.7352
0,6,Vivendi Entertainment,285716781.844,18839511.5287
0,11,Vivendi Entertainment,285694961.677,18838076.9596
0,12,Vivendi Entertainment,285672941.466,18836612.442
0,4,Vivendi Entertainment,285651367.958,18835354.0196
0,5,Vivendi Entertainment,285629987.043,18833898.3827
0,8,Lavender House Films,285607733.065,18832431.0108
0,8,Studio 18,285585986.632,18831160.4498
0,10,Studio 18,285541552.128,18828272.2661
0,11,Studio 18,285497123.023,18825348.0453
0,1,Studio 18,285474900.364,18823892.5988
0,2,Studio 18,285452683.495,18822429.1212
0,8,Sidetrack Films,285430464.503,18820966.014
0,9,Sidetrack Films,285408253.822,18819502.006
0,9,Lightsource,285386054.918,18818047.1826
0,9,Newstyle Releasing,285363856.352,18816589.4441
0,10,Newstyle Releasing,285341651.235,18815124.9922
0,9,Variance Films,285208592.033,18806368.3743
0,10,Variance Films,285075742.858,18797628.4305
0,4,Variance Films,284943069.261,18788878.0195
0,5,Variance Films,284810506.919,18780141.5077
0,6,Variance Films,284677984.057,18771411.444
0,11,Variance Films,284567705.061,18764141.5299
0,12,Variance Films,284479604.569,18758328.7847
0,1,Variance Films,284369363.094,18751073.8034
0,2,Variance Films,284259324.19,18743831.0129
0,3,Variance Films,284149474.377,18736582.4213
0,7,Variance Films,284061516.464,18730786.3537
0,8,Variance Films,283973606.359,18725000.9255
0,9,Crane Movie Company,283951634.452,18723574.999
0,10,Crane Movie Company,283929857.457,18722158.4395
0,11,Crane Movie Company,283907923.573,18720711.0776
0,9,InterPositive Media,283885938.581,18719262.5384
0,10,InterPositive Media,283863973.757,18717816.6342
0,9,Waldo West Productions,283841997.392,18716370.3635
0,10,Waldo West Productions,283820024.793,18714921.6413
0,10,Equinox,283776318.861,18712063.7104
0,9,Equinox,283754379.053,18710635.9364
0,11,Equinox,283732691.312,18709200.7135
0,12,Equinox,283710963.423,18707757.7674
0,10,Present Pictures/Mo…,283689013.47,18706311.8548
0,11,Present Pictures/Mo…,283667063.444,18704864.6799
0,10,Fair Trade Pictures,283645149.251,18703421.5053
0,11,Fair Trade Pictures,283623216.696,18701975.5827
0,12,Fair Trade Pictures,283601305.734,18700531.1223
0,1,Fair Trade Pictures,283579383.531,18699084.8201
0,10,Unison Films,283557451.355,18697640.1393
0,10,Logo Features,283535560.28,18696218.259
0,11,Logo Features,283513778.034,18694787.9596
0,12,Logo Features,283491935.144,18693343.4345
0,10,Riverrain,283470014.166,18691898.6848
0,2,Riverrain,283426187.747,18689008.9439
0,3,Riverrain,283404279.128,18687564.3441
0,1,Riverrain,283382381.003,18686121.0361
0,10,Third Rail,283338576.059,18683233.7388
0,1,Third Rail,283316692.683,18681797.7375
0,2,Third Rail,283294839.271,18680357.7287
0,3,Third Rail,283272960.836,18678915.3942
0,10,SPEAKproductions,283251073.05,18677472.2113
0,11,SPEAKproductions,283229193.366,18676032.2876
0,12,SPEAKproductions,283207335.922,18674593.0559
0,1,SPEAKproductions,283185487.412,18673151.6427
0,2,SPEAKproductions,283163648.936,18671710.2479
0,3,SPEAKproductions,283141796.555,18670268.1818
0,4,SPEAKproductions,283119947.97,18668826.414
0,5,SPEAKproductions,283098093.42,18667384.7833
0,10,Image Entertainment,283032558.858,18663067.9267
0,11,Image Entertainment,282988891.708,18660196.6325
0,12,Image Entertainment,282967073.028,18658759.0209
0,3,Image Entertainment,282901579.965,18654441.6631
0,4,Image Entertainment,282879752.022,18653003.1517
0,9,Image Entertainment,282857947.392,18651573.2266
0,1,Image Entertainment,282792493.634,18647260.5962
0,2,Image Entertainment,282748884.788,18644385.9757
0,5,Image Entertainment,282727085.308,18642952.5939
0,6,Image Entertainment,282705303.289,18641516.4424
0,7,Image Entertainment,282683537.641,18640080.4244
0,8,Image Entertainment,282661758.035,18638644.5869
0,11,Better World Distri…,282639975.948,18637211.3418
0,12,Better World Distri…,282618189.779,18635774.6684
0,11,Cavalier Films,282596407.727,18634340.0856
0,12,Cavalier Films,282574628.941,18632904.0119
0,3,Cavalier Films,282552851.497,18631468.0711
0,11,Revolver Entertainment,282509302.817,18628597.4317
0,11,Kino/Emerging,282487538.274,18627164.9703
0,12,Kino/Emerging,282465789.527,18625731.1087
0,1,Kino/Emerging,282444047.372,18624296.8419
0,2,Kino/Emerging,282422315.518,18622864.1605
0,3,Kino/Emerging,282400604.498,18621434.5167
0,4,Kino/Emerging,282378916.437,18620005.3288
0,5,Kino/Emerging,282357262.346,18618572.7505
0,6,Kino/Emerging,282335576.552,18617139.6572
0,7,Kino/Emerging,282313895.278,18615706.1293
0,11,CJ Entertainment,282270750.111,18612858.8884
0,9,CJ Entertainment,282205919.693,18608693.1895
0,10,CJ Entertainment,282141110.175,18604466.5468
0,12,CJ Entertainment,282054528.069,18598786.8126
0,1,CJ Entertainment,281968500.018,18593251.455
0,2,CJ Entertainment,281882685.879,18587580.7957
0,3,CJ Entertainment,281818617.635,18583304.1683
0,4,CJ Entertainment,281753918.31,18579034.093
0,5,CJ Entertainment,281689009.246,18574762.0813
0,6,CJ Entertainment,281667376.13,18573334.9199
0,7,CJ Entertainment,281645755.36,18571915.4276
0,8,CJ Entertainment,281624304.862,18570560.7824
0,1,Pallisades Tartan,281602683.569,18569138.418
0,2,Pallisades Tartan,281559431.975,18566287.0445
0,1,Wave Releasing,281537813.46,18564863.4689
0,2,Wave Releasing,281516202.026,18563438.7322
0,4,Wave Releasing,281494588.793,18562013.6382
0,2,Shorts International,281387635.108,18555353.8005
0,3,Shorts International,281281485.377,18548295.9262
0,4,Shorts International,281238845.777,18545451.7318
0,2,Lorber Films,281174163.721,18541188.6355
0,3,Lorber Films,281109523.052,18536928.0416
0,4,Lorber Films,281044950.733,18532675.2144
0,5,Lorber Films,280980395.713,18528422.1208
0,7,Lorber Films,280915949.225,18524174.4023
0,8,Lorber Films,280851545.492,18519924.5126
0,9,Lorber Films,280787216.293,18515689.2411
0,10,Lorber Films,280722972.701,18511446.1891
0,11,Lorber Films,280658727.942,18507202.172
0,12,Lorber Films,280594515.536,18502954.8667
0,1,Lorber Films,280551659.694,18500125.8997
0,6,Lorber Films,280508815.682,18497308.1709
0,2,Cinema Epoch,280487353.958,18495893.2342
0,3,Cinema Epoch,280465895.991,18494478.629
0,5,Cinema Epoch,280444440.998,18493063.8613
0,2,After Dark,280423040.123,18491700.5733
0,3,After Dark,280401709.62,18490292.5719
0,2,Atlas Media Group,280380264.454,18488878.8724
0,3,Atlas Media Group,280358822.798,18487465.1463
0,3,Big Pictures,280316958.955,18484642.0931
0,6,Big Pictures,280274581.887,18481877.3323
0,8,Big Pictures,280253156.899,18480465.5474
0,10,Big Pictures,280231762.249,18479069.2059
0,12,Big Pictures,280210645.826,18477921.3663
0,1,Big Pictures,280191495.056,18476751.103
0,2,Big Pictures,280171573.19,18475346.6193
0,5,Big Pictures,280150375.359,18474056.5975
0,7,Big Pictures,280129022.746,18472646.3604
0,3,The Talking Picture…,280107619.858,18471235.5554
0,3,American World Pict…,280086221.019,18469825.7441
0,3,7-57 Releasing,280064828.863,18468417.36
0,8,7-57 Releasing,280043462.119,18467018.0991
0,9,7-57 Releasing,280022131.62,18465612.1195
0,3,Wolfe Twenty,280000746.157,18464202.773
0,5,Wolfe Twenty,279979363.606,18462792.9963
0,3,Trela,279957983.838,18461383.9481
0,4,Trela,279936611.921,18459975.454
0,4,Icarus Films,279851162.694,18454343.6989
0,1,Icarus Films,279829802.293,18452935.7307
0,3,Icarus Films,279787096.675,18450123.1478
0,5,Icarus Films,279723074.493,18445903.8359
0,6,Icarus Films,279659096.639,18441685.2065
0,7,Icarus Films,279595149.583,18437471.6631
0,8,Icarus Films,279552549.502,18434661.4555
0,9,Icarus Films,279509967.742,18431853.4426
0,2,Icarus Films,279488658.772,18430448.271
0,10,Icarus Films,279467364.122,18429043.7818
0,4,Stony Island Entert…,279446083.895,18427656.5439
0,5,Stony Island Entert…,279425272.038,18426372.5097
0,6,Stony Island Entert…,279404577.749,18424983.3524
0,7,Stony Island Entert…,279383593.213,18423580.4701
0,4,Senator Entertainment,279362327.604,18422200.5585
0,4,Sumbadhat Productions,279341041.69,18420797.3121
0,5,Nocturnal Features,279277232.032,18416602.2708
0,6,Nocturnal Features,279213438.831,18412403.4551
0,9,Nocturnal Features,279149699.922,18408222.0343
0,7,Nocturnal Features,279128458.25,18406823.3955
0,8,Nocturnal Features,279085979.567,18404034.1431
0,10,Nocturnal Features,279064759.411,18402647.8172
0,11,Nocturnal Features,279043534.086,18401248.2073
0,3,Nocturnal Features,279022316.033,18399861.4099
0,5,Bev Pictures,279001082.712,18398462.1708
0,6,Bev Pictures,278958641.881,18395669.0185
0,7,Bev Pictures,278937426.803,18394269.7968
0,6,American Zoetrope,278916235.678,18392885.7928
0,7,American Zoetrope,278895139.043,18391499.7319
0,8,American Zoetrope,278874055.636,18390106.8509
0,9,American Zoetrope,278852996.52,18388712.4715
0,7,Palisades,278831788.937,18387314.8172
0,8,Palisades,278810585.017,18385916.8727
0,3,Palisades,278789390.091,18384521.5715
0,8,Reliance Big Pictures,278747293.295,18381801.1281
0,11,Reliance Big Pictures,278684093.28,18377927.7445
0,12,Reliance Big Pictures,278600702.464,18372725.2995
0,6,Reliance Big Pictures,278579561.951,18371358.9484
0,7,Reliance Big Pictures,278558638.499,18369997.5822
0,9,Reliance Big Pictures,278538084.616,18368717.4926
0,1,Reliance Big Pictures,278517476.737,18367340.7555
0,8,MSK Productions,278496320.105,18365946.3647
0,9,Apparition,278475281.869,18364644.0318
0,10,Apparition,278434393.459,18362167.8657
0,11,Apparition,278415725.566,18361208.1166
0,12,Apparition,278397804.907,18360203.1564
0,1,Apparition,278382903.247,18359368.5428
0,2,Apparition,278366284.539,18358110.3452
0,3,Apparition,278348621.621,18356893.945
0,4,Apparition,278331960.075,18355654.1052
0,5,Apparition,278311990.256,18354279.0797
0,6,Apparition,278290972.039,18352893.0574
0,7,Apparition,278269942.534,18351501.5911
0,9,Audience Alliance,278248831.746,18350112.6994
0,9,Paladin,278143351.37,18343170.5438
0,10,Paladin,278016862.811,18334833.2303
0,11,Paladin,277932666.2,18329283.7951
0,1,Paladin,277869714.223,18325125.7958
0,2,Paladin,277785698.103,18319584.2182
0,4,Paladin,277680854.755,18312709.7648
0,7,Paladin,277618511.67,18308554.1688
0,3,Paladin,277555606.405,18304444.3148
0,5,Paladin,277472308.514,18298966.8537
0,6,Paladin,277410086.66,18294826.3284
0,12,Paladin,277347290.146,18290677.8274
0,8,Paladin,277326332.359,18289296.1414
0,9,Blue Water Entertai…,277305381.739,18287914.2392
0,10,Blue Water Entertai…,277284462.179,18286532.3287
0,9,Mypheduh Film,277263494.578,18285150.1732
0,10,Mypheduh Film,277242531.749,18283768.0892
0,10,Aliquot Films,277221572.082,18282386.5703
0,10,Variance Films/Ever…,277200647.255,18281016.0271
0,11,Variance Films/Ever…,277179730.127,18279635.5916
0,10,Cinedigm,277138118.52,18276885.2777
0,4,Cinedigm,277096293.294,18274173.0494
0,7,Cinedigm,277033565.319,18270038.2526
0,6,Cinedigm,276970857.022,18265918.6214
0,8,Cinedigm,276908238.387,18261799.0941
0,11,Cinedigm,276866794.841,18259046.7463
0,12,Cinedigm,276825097.492,18256300.0756
0,1,Cinedigm,276783541.122,18253545.7712
0,2,Cinedigm,276741950.216,18250796.3435
0,3,Cinedigm,276700224.343,18248049.5136
0,5,Cinedigm,276658558.905,18245305.2807
0,9,Cinedigm,276617051.232,18242599.8886
0,10,Westchester Films,276596186.174,18241225.1718
0,11,Westchester Films,276575334.513,18239851.8706
0,12,Westchester Films,276533719.721,18237103.4755
0,1,Westchester Films,276492083.228,18234356.0259
0,2,Westchester Films,276450470.029,18231612.2039
0,3,Westchester Films,276408946.808,18228866.9779
0,4,Westchester Films,276388214.302,18227499.8997
0,5,Westchester Films,276346706.829,18224755.9362
0,6,Westchester Films,276325984.926,18223384.6168
0,7,Westchester Films,276284454.509,18220639.4371
0,8,Westchester Films,276242881.853,18217894.229
0,9,Westchester Films,276222156.09,18216522.13
0,10,Viva Entertainment,276201372.624,18215174.1163
0,11,Viva Entertainment,276159951.495,18212518.1013
0,1,Viva Entertainment,276139163.21,18211156.495
0,2,Viva Entertainment,276076884.046,18207053.6927
0,3,Viva Entertainment,276014720.868,18202962.134
0,4,Viva Entertainment,275973299.706,18200237.8822
0,7,Viva Entertainment,275952544.937,18198883.5092
0,8,Viva Entertainment,275911190.409,18196182.7746
0,12,Viva Entertainment,275869733.145,18193469.3675
0,5,Viva Entertainment,275849002.462,18192101.2901
0,10,GR Films,275828252.808,18190733.9068
0,11,GR Films,275807512.66,18189366.8102
0,12,GR Films,275786776.965,18187999.8233
0,1,GR Films,275766053.943,18186633.8961
0,2,GR Films,275745339.702,18185267.0056
0,3,GR Films,275724610.302,18183899.5246
0,4,GR Films,275703906.958,18182533.6913
0,5,GR Films,275683194.015,18181167.0986
0,10,Thunderstruck Films,275662472.961,18179800.3513
0,10,Elysian Films,275641751.996,18178436.0753
0,11,Elysian Films,275621063.76,18177078.5595
0,12,Elysian Films,275600376.296,18175713.5397
0,11,Zipporah,275496916.975,18168915.8509
0,12,Zipporah,275393632.8,18162116.3073
0,1,Zipporah,275269896.122,18153950.1934
0,2,Zipporah,275187523.645,18148508.1017
0,3,Zipporah,275125805.314,18144428.8436
0,4,Zipporah,275084630.511,18141707.0254
0,10,Zipporah,275043397.387,18138991.5021
0,9,Zipporah,275022777.745,18137635.495
0,11,Mangusta Productions,274981532.258,18134915.8532
0,4,Mangusta Productions,274960911.896,18133556.5801
0,5,Mangusta Productions,274940295.937,18132197.685
0,6,Mangusta Productions,274919685.708,18130838.826
0,7,Mangusta Productions,274899077.316,18129480.6471
0,8,Mangusta Productions,274878471.18,18128121.5961
0,10,Mangusta Productions,274857883.227,18126765.1277
0,12,Full Circle Releasing,274837338.607,18125436.2076
0,1,CBS Films,274796205.881,18122575.3181
0,2,CBS Films,274734874.607,18122397.4779
0,3,CBS Films,274646512.426,18117507.0913
0,4,CBS Films,274589812.346,18113133.494
0,5,CBS Films,274509406.893,18107325.642
0,6,CBS Films,274439307.62,18102045.9781
0,7,CBS Films,274407127.538,18099561.0986
0,11,CBS Films,274332038.642,18100052.5357
0,12,CBS Films,274287371.275,18096366.4615
0,9,CBS Films,274249841.084,18094558.603
0,10,CBS Films,274211358.877,18092892.1985
0,8,CBS Films,274171465.368,18090498.1015
0,1,IndieVest Pictures,274150990.123,18089149.0766
0,2,IndieVest Pictures,274130539.752,18087803.6765
0,2,New American Vision,274110072.317,18086453.8719
0,3,New American Vision,274089607.935,18085103.506
0,2,Brink Film,274069143.7,18083753.6593
0,3,GKIDS,273906308.179,18073064.1676
0,4,GKIDS,273764114.397,18063700.4647
0,5,GKIDS,273662867.738,18057002.7255
0,6,GKIDS,273581644.001,18051659.3373
0,7,GKIDS,273500514.386,18046290.1881
0,12,GKIDS,273398837.119,18039585.1916
0,1,GKIDS,273317758.018,18034248.2897
0,2,GKIDS,273216469.631,18027582.909
0,10,GKIDS,273155592.645,18023594.4445
0,11,GKIDS,273115090.986,18020928.939
0,8,GKIDS,273054354.755,18016926.6433
0,9,GKIDS,273013845.239,18014258.2792
0,3,NeoClassics Films,272993544.707,18012922.4636
0,7,NeoClassics Films,272973263.615,18011592.7497
0,8,NeoClassics Films,272953019.047,18010263.2046
0,9,NeoClassics Films,272932770.882,18008929.2905
0,10,NeoClassics Films,272912589.889,18007601.865
0,3,The Kids Are Alrigh…,272892301.33,18006263.6346
0,4,Producers Distribut…,272872122.629,18004980.1262
0,5,Producers Distribut…,272852299.317,18003736.8414
0,6,Producers Distribut…,272832761.01,18002449.9706
0,7,Producers Distribut…,272813591.43,18001140.5544
0,8,Producers Distribut…,272794259.363,17999810.9622
0,9,Producers Distribut…,272774952.849,17998477.7858
0,10,Producers Distribut…,272695427.577,17993280.7566
0,11,Producers Distribut…,272635624.393,17989404.4248
0,12,Producers Distribut…,272596671.79,17986790.7915
0,1,Producers Distribut…,272557219.925,17984133.6968
0,2,Producers Distribut…,272518080.43,17981478.8076
0,3,Producers Distribut…,272477968.617,17978809.7095
0,4,Hyde Park Films,272457772.221,17977490.4843
0,5,Hyde Park Films,272437628.074,17976163.204
0,6,Hyde Park Films,272417521.849,17974838.0845
0,7,Hyde Park Films,272397480.639,17973509.2171
0,8,Hyde Park Films,272377341.608,17972176.1299
0,4,Morning Star Pictures,272357134.928,17970844.2733
0,5,Morning Star Pictures,272336932.585,17969511.2867
0,7,Morning Star Pictures,272316731.785,17968178.6247
0,11,Morning Star Pictures,272296534.109,17966845.8987
